OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
618,0919,WILLOW CANYON,3140,1882,0.599363,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9356732.0703125,13595.2262686643
619,0765,SLEEPY RANCH,2299,1528,0.664636,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,35021268.40625,36233.9023687059
620,0407,JOY RANCH,128,82,0.640625,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1087042.95703125,5642.60291375911
621,0010,AIRLINE CANAL,2924,1593,0.544801,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,23155797.1054688,26428.7212184192
622,0415,KAIBAB,604,497,0.822847,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1808194.9609375,6456.19674156001
623,0715,SAGEBRUSH,4876,3049,0.625307,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11081381.546875,15350.4252267482
624,0102,CANYON RIM,2714,1645,0.606116,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7454292.64453125,11584.901755023
625,0001,ACACIA,1329,643,0.483822,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1854502.76171875,5776.1617113256
626,0242,DUNBAR,2133,620,0.29067,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5701170.34375,9840.59185413508
627,0147,COLONIA,4633,3055,0.659399,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7292235.91796875,12186.7077494705
628,0799,SUN GROVES,2828,1637,0.578854,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3725565.75390625,7721.02005627512
629,0277,FAIRWAY,1493,856,0.573342,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3449203.6640625,10174.0992494302
630,0703,ROLLING HILLS,2374,1389,0.585088,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10456983.6757813,17413.8400907258
631,0491,MARIPOSA,2024,966,0.477272,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3805731.828125,7810.76201655069
632,0849,TRES RIOS,1846,754,0.40845,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8245864.625,12708.9677957727
633,0859,TWIN BUTTES,1901,1145,0.602314,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7417317.50390625,12476.1070587036
634,0228,DOBBINS RANCH,1764,1076,0.609977,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4738792.84765625,9535.732273366
635,0377,HOLIDAY PARK,2990,1346,0.450167,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6351809.77734375,11478.701662512
636,0062,BISHOP,1063,752,0.707431,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2478317.23046875,7276.24712455168
637,0149,COLT,436,275,0.630733,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3819999.15625,7827.86696679194
638,0829,TERRAVITA,4206,3586,0.852591,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,28565757.5976563,32620.6723890315
639,0250,EASTWING,1910,1382,0.72356,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7493704.0234375,11616.5321830184
640,0300,GARDEN GROVES,2464,1451,0.588879,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8729356.1953125,15733.3146420084
641,0904,WHITEWING,3848,2355,0.612006,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11635979.6484375,16487.4717007359
642,0301,GARDENS,745,331,0.444295,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1885222.5390625,5825.53430389577
643,0276,FAIRVIEW,1801,956,0.530816,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3699834.96484375,7694.01842499691
644,0208,DESERT COVE,1781,1257,0.705783,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10241645.96875,14739.8699966359
645,0108,CARLA VISTA,1979,1045,0.528044,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3790044.1328125,7789.02828800045
646,0069,BLUEBIRD,4180,2328,0.556937,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5572404.2421875,9611.05114696073
647,0505,MCKEMY,2843,1914,0.673232,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13430215.7929688,17337.0966924735
648,0838,TOLLESON,2255,1160,0.514412,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22172553.09375,22964.4364406575
649,0352,HARQUAHALA,105,48,0.457142,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1884624944.32813,211187.370284999
650,0905,WHITTIER,1347,860,0.638455,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1927634.0703125,5967.87805809825
651,0044,AVIATION,1192,615,0.515939,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16139361.8984375,17727.3066080913
652,0343,GUADALUPE,1876,658,0.350746,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2981195.6796875,8130.32488557156
653,0031,ARDMORE,3374,2268,0.672199,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6184136.8125,12007.2235060001
654,0366,HIBISCUS,767,571,0.744458,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1519061.78125,5070.37204580699
655,0656,PORTER,1982,1064,0.536831,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2794396.7734375,6799.11027772029
656,0705,ROMA PARK,446,228,0.51121,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,900698.86328125,4750.05193576414
657,0639,PIERCE,1605,994,0.619314,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2828920.41015625,6860.98416620554
658,0070,BLUEFIELD,2449,1316,0.537362,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3681163.19140625,7667.06374259729
659,0123,CHAVEZ,1122,441,0.393048,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3608026.7578125,9441.82144738635
660,0086,BURGESS,2248,1047,0.465747,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12778171.7226563,20095.966469978
661,0650,POINCIANA,2073,1308,0.630969,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5286159.9921875,9267.01209440749
662,0591,ORANGEWOOD,1643,1216,0.740109,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1813400.921875,5741.83375393754
663,0092,CALAVEROS,1290,1045,0.810077,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14516493.3359375,18555.3417441968
664,0418,KENLY FARMS,2016,1177,0.583829,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7390310.34375,11510.7370189624
665,0114,CATAMARAN,2126,1344,0.632173,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3522575.41015625,7430.37796098381
666,0040,ATHENS,1944,1038,0.53395,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2828102.30859375,6830.16558881714
667,0176,COUNTRY MEADOWS,644,375,0.582298,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4322338.7578125,8803.66027530348
668,0670,RAINBOW VALLEY,1692,846,0.5,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,66222331.5625,56709.3629312974
669,0475,LUPINE,354,255,0.720338,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,861785.8125,3732.82365027173
670,0734,SANTO,2386,1720,0.720871,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3256148.1640625,7727.24975526447
671,0216,DESERT OASIS,2095,1044,0.498329,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,231938802.589844,76192.4702377611
672,0586,OLIVE,2128,1768,0.830827,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4541530.140625,8723.19181031937
673,0264,ENTZ,2463,1637,0.664636,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3710238.34765625,7709.78066347399
674,0334,GREENBRIAR,2120,1395,0.658018,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4870105.30078125,9690.65300114766
675,0122,CHAPARRAL,1901,1532,0.805891,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2564589.09375,9109.22809499139
676,0597,OVAL,1794,1012,0.564102,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22640559.828125,23303.9009940866
677,0221,DESERT THUNDER,4184,2254,0.538718,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10307920.2617188,15413.6233092363
678,0230,DOBSON RANCH,3751,2604,0.694214,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5451918.93359375,11306.4821037977
